Filename                                                                 Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
intl/components/src/ICU4CGlue.cpp                                             18                15    16.67%           3                 2    33.33%          24                19    20.83%           8                 7    12.50%
intl/components/src/ICU4CGlue.h                                               51                51     0.00%          17                17     0.00%          73                73     0.00%          12                12     0.00%
intl/components/src/ICU4CLibrary.cpp                                          21                 7    66.67%           4                 2    50.00%          19                10    47.37%           0                 0         -
intl/components/src/IDNA.cpp                                                  15                15     0.00%           2                 2     0.00%          13                13     0.00%           4                 4     0.00%
intl/components/src/ListFormat.cpp                                            90                90     0.00%           6                 6     0.00%         103               103     0.00%          42                42     0.00%
intl/components/src/Locale.cpp                                               727               727     0.00%          54                54     0.00%         903               903     0.00%         426               426     0.00%
intl/components/src/LocaleCanonicalizer.cpp                                   13                13     0.00%           2                 2     0.00%          19                19     0.00%           6                 6     0.00%
intl/components/src/LocaleGenerated.cpp                                      711               711     0.00%          32                32     0.00%         953               953     0.00%         482               482     0.00%
intl/components/src/MeasureUnit.cpp                                           70                70     0.00%           5                 5     0.00%          69                69     0.00%          16                16     0.00%
intl/components/src/NumberFormat.cpp                                         105               105     0.00%          11                11     0.00%         102               102     0.00%          34                34     0.00%
intl/components/src/NumberFormat.h                                             1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
intl/components/src/NumberFormatFields.cpp                                   201               201     0.00%          10                10     0.00%         311               311     0.00%         102               102     0.00%
intl/components/src/NumberFormatFields.h                                      14                14     0.00%           4                 4     0.00%          16                16     0.00%           8                 8     0.00%
intl/components/src/NumberFormatterSkeleton.cpp                              368               368     0.00%          23                23     0.00%         381               381     0.00%         248               248     0.00%
intl/components/src/NumberFormatterSkeleton.h                                 10                10     0.00%           5                 5     0.00%          19                19     0.00%           4                 4     0.00%
intl/components/src/NumberParser.cpp                                          29                29     0.00%           3                 3     0.00%          29                29     0.00%           8                 8     0.00%
intl/components/src/NumberRangeFormat.cpp                                    155               155     0.00%           8                 8     0.00%         145               145     0.00%          50                50     0.00%
intl/components/src/NumberingSystem.cpp                                       24                24     0.00%           3                 3     0.00%          19                19     0.00%           4                 4     0.00%
intl/components/src/PluralRules.cpp                                           95                95     0.00%           8                 8     0.00%         120               120     0.00%          40                40     0.00%
intl/components/src/RelativeTimeFormat.cpp                                    99                99     0.00%           6                 6     0.00%         108               108     0.00%          46                46     0.00%
intl/components/src/ScopedICUObject.h                                          5                 5     0.00%           3                 3     0.00%          11                11     0.00%           2                 2     0.00%
intl/components/src/String.cpp                                                 2                 2     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
intl/components/src/TimeZone.cpp                                              63                45    28.57%          10                 6    40.00%         110                66    40.00%          24                18    25.00%
intl/icu/source/common/appendable.cpp                                         35                35     0.00%           5                 5     0.00%          37                37     0.00%          22                22     0.00%
intl/icu/source/common/bmpset.cpp                                            516               516     0.00%          12                12     0.00%         535               535     0.00%         358               358     0.00%
intl/icu/source/common/bmpset.h                                                1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
intl/icu/source/common/brkeng.cpp                                            184               184     0.00%          15                15     0.00%         185               185     0.00%          82                82     0.00%
intl/icu/source/common/brkiter.cpp                                           244               244     0.00%          32                32     0.00%         292               292     0.00%          96                96     0.00%
intl/icu/source/common/bytesinkutil.cpp                                      112               112     0.00%          12                12     0.00%         104               104     0.00%          52                52     0.00%
intl/icu/source/common/bytesinkutil.h                                          2                 2     0.00%           2                 2     0.00%           8                 8     0.00%           0                 0         -
intl/icu/source/common/bytestream.cpp                                         43                43     0.00%           7                 7     0.00%          51                51     0.00%          20                20     0.00%
intl/icu/source/common/bytestrie.cpp                                         266               266     0.00%          13                13     0.00%         359               359     0.00%         162               162     0.00%
intl/icu/source/common/bytestriebuilder.cpp                                  257               257     0.00%          34                34     0.00%         381               381     0.00%         118               118     0.00%
intl/icu/source/common/caniter.cpp                                           341               341     0.00%          11                11     0.00%         327               327     0.00%         172               172     0.00%
intl/icu/source/common/capi_helper.h                                          14                14     0.00%           5                 5     0.00%          29                29     0.00%           6                 6     0.00%
intl/icu/source/common/characterproperties.cpp                               274               274     0.00%          12                12     0.00%         303               303     0.00%         150               150     0.00%
intl/icu/source/common/chariter.cpp                                           37                37     0.00%          11                11     0.00%          58                58     0.00%          22                22     0.00%
intl/icu/source/common/charstr.cpp                                           226               163    27.88%          18                14    22.22%         207               160    22.71%         118                96    18.64%
intl/icu/source/common/charstr.h                                              23                10    56.52%          16                 3    81.25%          33                 7    78.79%           6                 6     0.00%
intl/icu/source/common/charstrmap.h                                           35                35     0.00%           7                 7     0.00%          20                20     0.00%           0                 0         -
intl/icu/source/common/cmemory.cpp                                            56                42    25.00%           6                 3    50.00%          67                44    34.33%          26                22    15.38%
intl/icu/source/common/cmemory.h                                             249               214    14.06%          45                36    20.00%         248               217    12.50%          78                71     8.97%
intl/icu/source/common/cpputils.h                                             34                34     0.00%          12                12     0.00%          16                16     0.00%           6                 6     0.00%
intl/icu/source/common/cstring.cpp                                           182               171     6.04%          13                12     7.69%         184               164    10.87%          88                84     4.55%
intl/icu/source/common/dictbe.cpp                                            929               929     0.00%          34                34     0.00%         855               855     0.00%         396               396     0.00%
intl/icu/source/common/dictionarydata.cpp                                    187               187     0.00%           9                 9     0.00%         171               171     0.00%          84                84     0.00%
intl/icu/source/common/dictionarydata.h                                        3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
intl/icu/source/common/dtintrv.cpp                                            10                10     0.00%           6                 6     0.00%          18                18     0.00%           6                 6     0.00%
intl/icu/source/common/edits.cpp                                             508               508     0.00%          24                24     0.00%         631               631     0.00%         306               306     0.00%
intl/icu/source/common/emojiprops.cpp                                        156               156     0.00%          13                13     0.00%         157               157     0.00%          94                94     0.00%
intl/icu/source/common/emojiprops.h                                            2                 2     0.00%           2                 2     0.00%           4                 4     0.00%           0                 0         -
intl/icu/source/common/errorcode.cpp                                          10                10     0.00%           4                 4     0.00%          14                14     0.00%           2                 2     0.00%
intl/icu/source/common/filteredbrk.cpp                                       310               310     0.00%          54                54     0.00%         369               369     0.00%         162               162     0.00%
intl/icu/source/common/hash.h                                                128               128     0.00%          23                23     0.00%          91                91     0.00%          10                10     0.00%
intl/icu/source/common/loadednormalizer2impl.cpp                             251               251     0.00%          22                22     0.00%         232               232     0.00%         112               112     0.00%
intl/icu/source/common/localebuilder.cpp                                     388               388     0.00%          25                25     0.00%         367               367     0.00%         194               194     0.00%
intl/icu/source/common/locavailable.cpp                                      134               134     0.00%          14                14     0.00%         154               154     0.00%          52                52     0.00%
intl/icu/source/common/locbased.cpp                                           27                27     0.00%           4                 4     0.00%          32                32     0.00%          14                14     0.00%
intl/icu/source/common/locbased.h                                              2                 2     0.00%           2                 2     0.00%           4                 4     0.00%           0                 0         -
intl/icu/source/common/locdispnames.cpp                                      603               603     0.00%          22                22     0.00%         569               569     0.00%         250               250     0.00%
intl/icu/source/common/locdspnm.cpp                                          603               603     0.00%          52                52     0.00%         635               635     0.00%         342               342     0.00%
intl/icu/source/common/locid.cpp                                            1556              1556     0.00%         132               132     0.00%        1646              1646     0.00%         668               668     0.00%
intl/icu/source/common/loclikely.cpp                                         631               631     0.00%          17                17     0.00%         873               873     0.00%         318               318     0.00%
intl/icu/source/common/locmap.cpp                                            125               125     0.00%           6                 6     0.00%         135               135     0.00%          70                70     0.00%
intl/icu/source/common/locresdata.cpp                                        116               116     0.00%           4                 4     0.00%         115               115     0.00%          50                50     0.00%
intl/icu/source/common/locutil.cpp                                           123               123     0.00%           7                 7     0.00%         137               137     0.00%          58                58     0.00%
intl/icu/source/common/lstmbe.cpp                                            420               420     0.00%          60                60     0.00%         450               450     0.00%         144               144     0.00%
intl/icu/source/common/messageimpl.h                                           1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
intl/icu/source/common/messagepattern.cpp                                    766               766     0.00%          49                49     0.00%         910               910     0.00%         538               538     0.00%
intl/icu/source/common/mutex.h                                                10                 0   100.00%           2                 0   100.00%           6                 0   100.00%           0                 0         -
intl/icu/source/common/norm2allmodes.h                                       132               132     0.00%          43                43     0.00%         243               243     0.00%          64                64     0.00%
intl/icu/source/common/normalizer2.cpp                                       264               264     0.00%          51                51     0.00%         363               363     0.00%         160               160     0.00%
intl/icu/source/common/normalizer2impl.cpp                                  2550              2550     0.00%          73                73     0.00%        2100              2100     0.00%        1500              1500     0.00%
intl/icu/source/common/normalizer2impl.h                                     247               247     0.00%          68                68     0.00%         272               272     0.00%         164               164     0.00%
intl/icu/source/common/parsepos.cpp                                            2                 2     0.00%           2                 2     0.00%           4                 4     0.00%           0                 0         -
intl/icu/source/common/patternprops.cpp                                      105               105     0.00%           8                 8     0.00%          94                94     0.00%          76                76     0.00%
intl/icu/source/common/propname.cpp                                          183               183     0.00%          19                19     0.00%         207               207     0.00%         102               102     0.00%
intl/icu/source/common/punycode.cpp                                          369               369     0.00%           6                 6     0.00%         314               314     0.00%         206               206     0.00%
intl/icu/source/common/putil.cpp                                             664               494    25.60%          53                37    30.19%         651               446    31.49%         292               239    18.15%
intl/icu/source/common/rbbi.cpp                                              650               650     0.00%          47                47     0.00%         654               654     0.00%         292               292     0.00%
intl/icu/source/common/rbbi_cache.cpp                                        355               355     0.00%          21                21     0.00%         429               429     0.00%         190               190     0.00%
intl/icu/source/common/rbbi_cache.h                                            5                 5     0.00%           2                 2     0.00%           9                 9     0.00%           2                 2     0.00%
intl/icu/source/common/rbbidata.cpp                                          206               206     0.00%          14                14     0.00%         222               222     0.00%          96                96     0.00%
intl/icu/source/common/rbbinode.cpp                                           69                69     0.00%           7                 7     0.00%         142               142     0.00%          48                48     0.00%
intl/icu/source/common/rbbirb.cpp                                             91                91     0.00%           7                 7     0.00%         173               173     0.00%          46                46     0.00%
intl/icu/source/common/rbbiscan.cpp                                          459               459     0.00%          14                14     0.00%         685               685     0.00%         304               304     0.00%
intl/icu/source/common/rbbiscan.h                                              1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
intl/icu/source/common/rbbisetb.cpp                                          218               218     0.00%          18                18     0.00%         297               297     0.00%         122               122     0.00%
intl/icu/source/common/rbbistbl.cpp                                           88                88     0.00%          10                10     0.00%         102               102     0.00%          26                26     0.00%
intl/icu/source/common/rbbitblb.cpp                                          713               713     0.00%          35                35     0.00%        1011              1011     0.00%         482               482     0.00%
intl/icu/source/common/resbund.cpp                                           221               221     0.00%          30                30     0.00%         168               168     0.00%          28                28     0.00%
intl/icu/source/common/resource.cpp                                            2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
intl/icu/source/common/resource.h                                             10                10     0.00%          10                10     0.00%          18                18     0.00%           0                 0         -
intl/icu/source/common/restrace.h                                             10                 3    70.00%          10                 3    70.00%          10                 3    70.00%           0                 0         -
intl/icu/source/common/ruleiter.cpp                                           81                81     0.00%          10                10     0.00%         100               100     0.00%          52                52     0.00%
intl/icu/source/common/ruleiter.h                                              1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
intl/icu/source/common/schriter.cpp                                           23                23     0.00%          11                11     0.00%          45                45     0.00%          12                12     0.00%
intl/icu/source/common/serv.cpp                                              342               342     0.00%          64                64     0.00%         555               555     0.00%         196               196     0.00%
intl/icu/source/common/servlk.cpp                                             57                57     0.00%          13                13     0.00%          83                83     0.00%          30                30     0.00%
intl/icu/source/common/servlkf.cpp                                            29                29     0.00%           9                 9     0.00%          59                59     0.00%          14                14     0.00%
intl/icu/source/common/servls.cpp                                             78                78     0.00%          24                24     0.00%         147               147     0.00%          40                40     0.00%
intl/icu/source/common/servnotf.cpp                                           44                44     0.00%           6                 6     0.00%          69                69     0.00%          30                30     0.00%
intl/icu/source/common/servrbf.cpp                                            15                15     0.00%           5                 5     0.00%          23                23     0.00%           6                 6     0.00%
intl/icu/source/common/servslkf.cpp                                           19                19     0.00%           5                 5     0.00%          31                31     0.00%          12                12     0.00%
intl/icu/source/common/sharedobject.cpp                                       16                16     0.00%           6                 6     0.00%          25                25     0.00%           8                 8     0.00%
intl/icu/source/common/sharedobject.h                                         22                22     0.00%           8                 8     0.00%          28                28     0.00%          12                12     0.00%
intl/icu/source/common/simpleformatter.cpp                                   176               176     0.00%          11                11     0.00%         216               216     0.00%         130               130     0.00%
intl/icu/source/common/static_unicode_sets.cpp                               154               154     0.00%          10                10     0.00%         155               155     0.00%          76                76     0.00%
intl/icu/source/common/stringpiece.cpp                                        69                68     1.45%           7                 6    14.29%          81                80     1.23%          40                40     0.00%
intl/icu/source/common/stringtriebuilder.cpp                                 296               296     0.00%          34                34     0.00%         452               452     0.00%         182               182     0.00%
intl/icu/source/common/uarrsort.cpp                                          162               162     0.00%          10                10     0.00%         145               145     0.00%          72                72     0.00%
intl/icu/source/common/ubidi.cpp                                            2140              2140     0.00%          52                52     0.00%        1883              1883     0.00%        1154              1154     0.00%
intl/icu/source/common/ubidi_props.cpp                                       244               244     0.00%          17                17     0.00%         146               146     0.00%         120               120     0.00%
intl/icu/source/common/ubidiln.cpp                                          1008              1008     0.00%          19                19     0.00%         876               876     0.00%         578               578     0.00%
intl/icu/source/common/ubidiwrt.cpp                                          506               506     0.00%           4                 4     0.00%         421               421     0.00%         318               318     0.00%
intl/icu/source/common/ucase.cpp                                            1387              1387     0.00%          36                36     0.00%         792               792     0.00%         724               724     0.00%
intl/icu/source/common/ucasemap_imp.h                                         54                54     0.00%           2                 2     0.00%          13                13     0.00%          10                10     0.00%
intl/icu/source/common/uchar.cpp                                            1171              1171     0.00%          48                48     0.00%         472               472     0.00%         508               508     0.00%
intl/icu/source/common/ucharstrie.cpp                                        246               246     0.00%          12                12     0.00%         337               337     0.00%         150               150     0.00%
intl/icu/source/common/ucharstriebuilder.cpp                                 223               223     0.00%          31                31     0.00%         319               319     0.00%         104               104     0.00%
intl/icu/source/common/ucharstrieiterator.cpp                                 97                97     0.00%           7                 7     0.00%         146               146     0.00%          66                66     0.00%
intl/icu/source/common/uchriter.cpp                                          377               377     0.00%          32                32     0.00%         256               256     0.00%         208               208     0.00%
intl/icu/source/common/ucln_cmn.cpp                                           53                 0   100.00%           5                 0   100.00%          47                 0   100.00%          18                 4    77.78%
intl/icu/source/common/ucmndata.cpp                                          154                82    46.75%          10                 5    50.00%         189               106    43.92%          90                58    35.56%
intl/icu/source/common/ucnv_io.cpp                                           681               622     8.66%          37                32    13.51%         738               659    10.70%         346               330     4.62%
intl/icu/source/common/ucol_swp.cpp                                          367               367     0.00%           5                 5     0.00%         384               384     0.00%         180               180     0.00%
intl/icu/source/common/ucptrie.cpp                                           364               364     0.00%          16                16     0.00%         430               430     0.00%         214               214     0.00%
intl/icu/source/common/ucurr.cpp                                            1993              1993     0.00%          58                58     0.00%        1415              1415     0.00%         596               596     0.00%
intl/icu/source/common/udata.cpp                                             757               548    27.61%          25                16    36.00%         627               456    27.27%         308               249    19.16%
intl/icu/source/common/udatamem.cpp                                           88                28    68.18%          10                 3    70.00%          69                27    60.87%          28                19    32.14%
intl/icu/source/common/udataswp.cpp                                          385               385     0.00%          22                22     0.00%         307               307     0.00%         232               232     0.00%
intl/icu/source/common/uenum.cpp                                             105               105     0.00%           8                 8     0.00%         123               123     0.00%          54                54     0.00%
intl/icu/source/common/uhash.cpp                                             441               277    37.19%          53                36    32.08%         536               348    35.07%         188               140    25.53%
intl/icu/source/common/uhash_us.cpp                                            2                 2     0.00%           1                 1     0.00%           4                 4     0.00%           0                 0         -
intl/icu/source/common/uinit.cpp                                              12                 0   100.00%           3                 0   100.00%          15                 0   100.00%           0                 0         -
intl/icu/source/common/uinvchar.cpp                                          348               318     8.62%          16                13    18.75%         311               272    12.54%         224               210     6.25%
intl/icu/source/common/uinvchar.h                                              2                 2     0.00%           2                 2     0.00%          30                30     0.00%           0                 0         -
intl/icu/source/common/uiter.cpp                                             795               795     0.00%          51                51     0.00%         698               698     0.00%         580               580     0.00%
intl/icu/source/common/ulist.cpp                                             197               197     0.00%          16                16     0.00%         191               191     0.00%          80                80     0.00%
intl/icu/source/common/uloc.cpp                                             1471              1471     0.00%          48                48     0.00%        1173              1173     0.00%         732               732     0.00%
intl/icu/source/common/uloc_keytype.cpp                                      513               513     0.00%          10                10     0.00%         400               400     0.00%         222               222     0.00%
intl/icu/source/common/uloc_tag.cpp                                         1980              1980     0.00%          60                60     0.00%        1840              1840     0.00%         880               880     0.00%
intl/icu/source/common/ulocimp.h                                              27                27     0.00%           5                 5     0.00%          29                29     0.00%          10                10     0.00%
intl/icu/source/common/umapfile.cpp                                           31                27    12.90%           2                 1    50.00%          38                35     7.89%          16                14    12.50%
intl/icu/source/common/umath.cpp                                               8                 8     0.00%           2                 2     0.00%           6                 6     0.00%           4                 4     0.00%
intl/icu/source/common/umutablecptrie.cpp                                    949               949     0.00%          57                57     0.00%        1284              1284     0.00%         532               532     0.00%
intl/icu/source/common/umutex.cpp                                             38                10    73.68%          10                 2    80.00%         100                20    80.00%          18                 9    50.00%
intl/icu/source/common/umutex.h                                               39                17    56.41%          12                 5    58.33%          64                26    59.38%          22                12    45.45%
intl/icu/source/common/unames.cpp                                           1160              1160     0.00%          35                35     0.00%        1296              1296     0.00%         694               694     0.00%
intl/icu/source/common/unicode/appendable.h                                    1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
intl/icu/source/common/unicode/brkiter.h                                       2                 2     0.00%           2                 2     0.00%           4                 4     0.00%           0                 0         -
intl/icu/source/common/unicode/bytestrie.h                                    35                35     0.00%          17                17     0.00%          83                83     0.00%          14                14     0.00%
intl/icu/source/common/unicode/bytestriebuilder.h                              4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
intl/icu/source/common/unicode/char16ptr.h                                     2                 2     0.00%           1                 1     0.00%           6                 6     0.00%           0                 0         -
intl/icu/source/common/unicode/chariter.h                                      3                 3     0.00%           3                 3     0.00%           7                 7     0.00%           0                 0         -
intl/icu/source/common/unicode/dtintrv.h                                       3                 3     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
intl/icu/source/common/unicode/edits.h                                        25                25     0.00%          22                22     0.00%          40                40     0.00%           2                 2     0.00%
intl/icu/source/common/unicode/enumset.h                                      15                15     0.00%           7                 7     0.00%          10                10     0.00%           8                 8     0.00%
intl/icu/source/common/unicode/errorcode.h                                     8                 8     0.00%           8                 8     0.00%           8                 8     0.00%           0                 0         -
intl/icu/source/common/unicode/filteredbrk.h                                   1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
intl/icu/source/common/unicode/idna.h                                          5                 5     0.00%           5                 5     0.00%          10                10     0.00%           0                 0         -
intl/icu/source/common/unicode/localpointer.h                                 56                48    14.29%          34                28    17.65%         109               103     5.50%          20                19     5.00%
intl/icu/source/common/unicode/locdspnm.h                                      1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
intl/icu/source/common/unicode/locid.h                                         2                 2     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
intl/icu/source/common/unicode/messagepattern.h                               34                34     0.00%          24                24     0.00%          80                80     0.00%          10                10     0.00%
intl/icu/source/common/unicode/normalizer2.h                                   2                 2     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
intl/icu/source/common/unicode/normlzr.h                                       4                 4     0.00%           4                 4     0.00%          14                14     0.00%           0                 0         -
intl/icu/source/common/unicode/parsepos.h                                     10                10     0.00%          10                10     0.00%          29                29     0.00%           0                 0         -
intl/icu/source/common/unicode/rbbi.h                                          1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
intl/icu/source/common/unicode/rep.h                                           1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
intl/icu/source/common/unicode/simpleformatter.h                              12                12     0.00%           9                 9     0.00%          31                31     0.00%           2                 2     0.00%
intl/icu/source/common/unicode/stringpiece.h                                   4                 4     0.00%           4                 4     0.00%           6                 6     0.00%           0                 0         -
intl/icu/source/common/unicode/stringtriebuilder.h                            17                17     0.00%          11                11     0.00%          31                31     0.00%           6                 6     0.00%
intl/icu/source/common/unicode/ucharstrie.h                                   40                40     0.00%          16                16     0.00%          84                84     0.00%          20                20     0.00%
intl/icu/source/common/unicode/ucharstriebuilder.h                             5                 5     0.00%           5                 5     0.00%          10                10     0.00%           0                 0         -
intl/icu/source/common/unicode/uniset.h                                       10                10     0.00%           8                 8     0.00%          24                24     0.00%           4                 4     0.00%
intl/icu/source/common/unicode/unistr.h                                      129               112    13.18%          74                65    12.16%         219               185    15.53%          38                34    10.53%
intl/icu/source/common/unicode/uobject.h                                       4                 3    25.00%           4                 3    25.00%          10                 9    10.00%           0                 0         -
intl/icu/source/common/unicode/ures.h                                         32                32     0.00%           4                 4     0.00%          44                44     0.00%           8                 8     0.00%
intl/icu/source/common/unicode/usetiter.h                                      4                 4     0.00%           4                 4     0.00%          16                16     0.00%           0                 0         -
intl/icu/source/common/unicode/utypes.h                                        2                 0   100.00%           2                 0   100.00%           2                 0   100.00%           0                 0         -
intl/icu/source/common/unifiedcache.cpp                                      248               248     0.00%          32                32     0.00%         354               354     0.00%          96                96     0.00%
intl/icu/source/common/unifiedcache.h                                         45                45     0.00%          18                18     0.00%          71                71     0.00%          16                16     0.00%
intl/icu/source/common/unifilt.cpp                                            30                30     0.00%           5                 5     0.00%          26                26     0.00%          18                18     0.00%
intl/icu/source/common/unifunct.cpp                                            3                 3     0.00%           3                 3     0.00%           7                 7     0.00%           0                 0         -
intl/icu/source/common/uniquecharstr.h                                        54                54     0.00%           6                 6     0.00%          39                39     0.00%          14                14     0.00%
intl/icu/source/common/uniset.cpp                                           1335              1335     0.00%          93                93     0.00%        1405              1405     0.00%         842               842     0.00%
intl/icu/source/common/uniset_closure.cpp                                     97                97     0.00%           9                 9     0.00%         141               141     0.00%          48                48     0.00%
intl/icu/source/common/uniset_props.cpp                                      705               705     0.00%          28                28     0.00%         681               681     0.00%         416               416     0.00%
intl/icu/source/common/unisetspan.cpp                                        929               929     0.00%          31                31     0.00%         996               996     0.00%         616               616     0.00%
intl/icu/source/common/unisetspan.h                                            3                 3     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
intl/icu/source/common/unistr.cpp                                           1116               952    14.70%          98                85    13.27%        1191              1046    12.17%         606               542    10.56%
intl/icu/source/common/unistr_case.cpp                                       124               124     0.00%           5                 5     0.00%         150               150     0.00%          60                60     0.00%
intl/icu/source/common/unistr_case_locale.cpp                                 40                40     0.00%           4                 4     0.00%          16                16     0.00%           0                 0         -
intl/icu/source/common/unistr_props.cpp                                       60                60     0.00%           1                 1     0.00%          38                38     0.00%          30                30     0.00%
intl/icu/source/common/unistr_titlecase_brkiter.cpp                           18                18     0.00%           3                 3     0.00%          17                17     0.00%           2                 2     0.00%
intl/icu/source/common/uobject.cpp                                            27                14    48.15%           7                 4    42.86%          21                12    42.86%           4                 3    25.00%
