Filename                                                                 Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
js/src/builtin/WeakMapObject-inl.h                                            28                 5    82.14%           2                 0   100.00%          35                13    62.86%          14                 6    57.14%
js/src/builtin/WeakMapObject.cpp                                             116                89    23.28%          19                13    31.58%         185               147    20.54%          60                50    16.67%
js/src/builtin/WeakMapObject.h                                                 1                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
js/src/builtin/WeakRefObject.cpp                                              77                73     5.19%           9                 8    11.11%         123               118     4.07%          46                44     4.35%
js/src/builtin/WeakRefObject.h                                                 1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
js/src/builtin/WeakSetObject.cpp                                              80                80     0.00%          11                11     0.00%         133               133     0.00%          44                44     0.00%
js/src/builtin/WeakSetObject.h                                                 3                 3     0.00%           1                 1     0.00%           3                 3     0.00%           4                 4     0.00%
js/src/builtin/intl/Collator.cpp                                             195               195     0.00%          11                11     0.00%         257               257     0.00%          94                94     0.00%
js/src/builtin/intl/Collator.h                                                 5                 5     0.00%           2                 2     0.00%          10                10     0.00%           2                 2     0.00%
js/src/builtin/intl/CommonFunctions.cpp                                       41                26    36.59%           8                 3    62.50%          67                36    46.27%          14                12    14.29%
js/src/builtin/intl/CommonFunctions.h                                          3                 2    33.33%           3                 2    33.33%           5                 4    20.00%           0                 0         -
js/src/builtin/intl/DateTimeFormat.cpp                                       829               829     0.00%          39                39     0.00%        1106              1106     0.00%         444               444     0.00%
js/src/builtin/intl/DateTimeFormat.h                                          10                10     0.00%           4                 4     0.00%          20                20     0.00%           4                 4     0.00%
js/src/builtin/intl/DecimalNumber.cpp                                        165               165     0.00%           5                 5     0.00%         184               184     0.00%         118               118     0.00%
js/src/builtin/intl/DecimalNumber.h                                           11                11     0.00%           8                 8     0.00%          13                13     0.00%           2                 2     0.00%
js/src/builtin/intl/DisplayNames.cpp                                         266               266     0.00%          13                13     0.00%         366               366     0.00%         170               170     0.00%
js/src/builtin/intl/DisplayNames.h                                             5                 5     0.00%           2                 2     0.00%          10                10     0.00%           2                 2     0.00%
js/src/builtin/intl/FormatBuffer.h                                            32                18    43.75%          10                 5    50.00%          35                22    37.14%           2                 2     0.00%
js/src/builtin/intl/IntlObject.cpp                                           358               263    26.54%          27                21    22.22%         509               389    23.58%         194               158    18.56%
js/src/builtin/intl/LanguageTag.cpp                                           82                61    25.61%          10                 7    30.00%         132               100    24.24%          50                41    18.00%
js/src/builtin/intl/LanguageTag.h                                              3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
js/src/builtin/intl/ListFormat.cpp                                           141               141     0.00%           8                 8     0.00%         217               217     0.00%          76                76     0.00%
js/src/builtin/intl/ListFormat.h                                               5                 5     0.00%           2                 2     0.00%          10                10     0.00%           2                 2     0.00%
js/src/builtin/intl/Locale.cpp                                               694               672     3.17%          49                48     2.04%         966               948     1.86%         382               375     1.83%
js/src/builtin/intl/Locale.h                                                   3                 3     0.00%           3                 3     0.00%           7                 7     0.00%           0                 0         -
js/src/builtin/intl/NumberFormat.cpp                                         892               892     0.00%          36                36     0.00%        1121              1121     0.00%         482               482     0.00%
js/src/builtin/intl/NumberFormat.h                                            10                10     0.00%           4                 4     0.00%          20                20     0.00%           4                 4     0.00%
js/src/builtin/intl/PluralRules.cpp                                          157                82    47.77%           9                 3    66.67%         254               133    47.64%          82                46    43.90%
js/src/builtin/intl/PluralRules.h                                              5                 0   100.00%           2                 0   100.00%          10                 0   100.00%           2                 0   100.00%
js/src/builtin/intl/RelativeTimeFormat.cpp                                   174               174     0.00%           6                 6     0.00%         244               244     0.00%         102               102     0.00%
js/src/builtin/intl/RelativeTimeFormat.h                                       5                 5     0.00%           2                 2     0.00%          10                10     0.00%           2                 2     0.00%
js/src/builtin/intl/SharedIntlData.cpp                                       297               215    27.61%          24                16    33.33%         436               305    30.05%         172               132    23.26%
js/src/builtin/intl/SharedIntlData.h                                           7                 3    57.14%           4                 2    50.00%          12                 6    50.00%           2                 1    50.00%
js/src/builtin/intl/StringAsciiChars.h                                        15                 5    66.67%           3                 0   100.00%          20                 8    60.00%           6                 4    33.33%
js/src/builtin/streams/MiscellaneousOperations-inl.h                          20                20     0.00%           5                 5     0.00%          35                35     0.00%           6                 6     0.00%
js/src/builtin/streams/MiscellaneousOperations.cpp                            45                45     0.00%           5                 5     0.00%          60                60     0.00%          24                24     0.00%
js/src/builtin/streams/MiscellaneousOperations.h                               7                 7     0.00%           2                 2     0.00%          11                11     0.00%           6                 6     0.00%
js/src/builtin/streams/PullIntoDescriptor.cpp                                  4                 4     0.00%           1                 1     0.00%          16                16     0.00%           2                 2     0.00%
js/src/builtin/streams/PullIntoDescriptor.h                                    9                 9     0.00%           9                 9     0.00%          28                28     0.00%           0                 0         -
js/src/builtin/streams/QueueWithSizes-inl.h                                   23                23     0.00%           5                 5     0.00%          30                30     0.00%           0                 0         -
js/src/builtin/streams/QueueWithSizes.cpp                                     27                27     0.00%           4                 4     0.00%          59                59     0.00%          18                18     0.00%
js/src/builtin/streams/QueueWithSizes.h                                        1                 1     0.00%           1                 1     0.00%          10                10     0.00%           0                 0         -
js/src/builtin/streams/QueueingStrategies.cpp                                 54                54     0.00%           6                 6     0.00%         105               105     0.00%          32                32     0.00%
js/src/builtin/streams/QueueingStrategies.h                                    4                 4     0.00%           4                 4     0.00%          12                12     0.00%           0                 0         -
js/src/builtin/streams/ReadableStream.cpp                                    129               129     0.00%           7                 7     0.00%         204               204     0.00%          80                80     0.00%
js/src/builtin/streams/ReadableStream.h                                       31                31     0.00%          19                19     0.00%          38                38     0.00%           0                 0         -
js/src/builtin/streams/ReadableStreamBYOBReader.cpp                            1                 1     0.00%           1                 1     0.00%           6                 6     0.00%           0                 0         -
js/src/builtin/streams/ReadableStreamController.h                             59                59     0.00%          44                44     0.00%         103               103     0.00%           8                 8     0.00%
js/src/builtin/streams/ReadableStreamDefaultController.cpp                   128               128     0.00%          10                10     0.00%         241               241     0.00%          76                76     0.00%
js/src/builtin/streams/ReadableStreamDefaultControllerOperations.cpp         188               188     0.00%          11                11     0.00%         285               285     0.00%          94                94     0.00%
js/src/builtin/streams/ReadableStreamDefaultReader.cpp                        65                65     0.00%           6                 6     0.00%         126               126     0.00%          40                40     0.00%
js/src/builtin/streams/ReadableStreamInternals.cpp                           137               137     0.00%           9                 9     0.00%         222               222     0.00%          74                74     0.00%
js/src/builtin/streams/ReadableStreamOperations.cpp                          187               187     0.00%           8                 8     0.00%         282               282     0.00%          98                98     0.00%
js/src/builtin/streams/ReadableStreamReader-inl.h                             14                14     0.00%           3                 3     0.00%          23                23     0.00%           6                 6     0.00%
js/src/builtin/streams/ReadableStreamReader.cpp                               79                79     0.00%           4                 4     0.00%         125               125     0.00%          46                46     0.00%
js/src/builtin/streams/ReadableStreamReader.h                                 14                14     0.00%          11                11     0.00%          27                27     0.00%           2                 2     0.00%
js/src/builtin/streams/StreamAPI.cpp                                         252               252     0.00%          27                27     0.00%         362               362     0.00%          78                78     0.00%
js/src/builtin/streams/StreamController.h                                      3                 3     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
js/src/builtin/streams/TeeState.cpp                                           10                10     0.00%           1                 1     0.00%          19                19     0.00%           6                 6     0.00%
js/src/builtin/streams/TeeState.h                                             47                47     0.00%          17                17     0.00%          61                61     0.00%           0                 0         -
js/src/debugger/DebugAPI-inl.h                                                85                44    48.24%          18                 9    50.00%         109                64    41.28%          44                35    20.45%
js/src/debugger/DebugAPI.h                                                     8                 3    62.50%           5                 3    40.00%          14                 5    64.29%           0                 0         -
js/src/debugger/DebugScript.cpp                                              179               178     0.56%          22                21     4.55%         233               232     0.43%          84                84     0.00%
js/src/debugger/DebugScript.h                                                  7                 7     0.00%           3                 3     0.00%           8                 8     0.00%           6                 6     0.00%
js/src/debugger/Debugger-inl.h                                                 7                 3    57.14%           2                 1    50.00%           9                 4    55.56%           4                 4     0.00%
js/src/debugger/Debugger.cpp                                                3057              3004     1.73%         372               363     2.42%        4388              4287     2.30%        1770              1743     1.53%
js/src/debugger/Debugger.h                                                    97                97     0.00%          59                59     0.00%         141               141     0.00%          20                20     0.00%
js/src/debugger/DebuggerMemory.cpp                                           129               128     0.78%          20                19     5.00%         256               253     1.17%          76                76     0.00%
js/src/debugger/Environment-inl.h                                              5                 5     0.00%           2                 2     0.00%           8                 8     0.00%           0                 0         -
js/src/debugger/Environment.cpp                                              258               255     1.16%          33                31     6.06%         416               409     1.68%         150               149     0.67%
js/src/debugger/Environment.h                                                  6                 5    16.67%           3                 2    33.33%           7                 6    14.29%           0                 0         -
js/src/debugger/Frame-inl.h                                                    5                 4    20.00%           2                 1    50.00%           8                 5    37.50%           0                 0         -
js/src/debugger/Frame.cpp                                                    891               872     2.13%          98                93     5.10%        1214              1187     2.22%         462               457     1.08%
js/src/debugger/NoExecute.cpp                                                 29                29     0.00%           3                 3     0.00%          41                41     0.00%          18                18     0.00%
js/src/debugger/NoExecute.h                                                   17                17     0.00%           4                 4     0.00%          17                17     0.00%           4                 4     0.00%
js/src/debugger/Object-inl.h                                                  14                14     0.00%           3                 3     0.00%          17                17     0.00%           2                 2     0.00%
js/src/debugger/Object.cpp                                                  1086              1079     0.64%         147               145     1.36%        1777              1765     0.68%         604               601     0.50%
js/src/debugger/Object.h                                                       6                 5    16.67%           3                 2    33.33%           9                 6    33.33%           0                 0         -
js/src/debugger/Script-inl.h                                                  17                16     5.88%           5                 4    20.00%          26                23    11.54%           4                 4     0.00%
js/src/debugger/Script.cpp                                                  1190              1187     0.25%         104               102     1.92%        1641              1633     0.49%        1078              1077     0.09%
js/src/debugger/Script.h                                                       1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
js/src/debugger/Source.cpp                                                   234               230     1.71%          54                51     5.56%         420               410     2.38%         104               103     0.96%
js/src/debugger/Source.h                                                       2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
js/src/ds/BitArray.h                                                          16                 5    68.75%           7                 2    71.43%          30                10    66.67%           0                 0         -
js/src/ds/Bitmap.cpp                                                          49                30    38.78%           8                 5    37.50%          73                47    35.62%          28                18    35.71%
js/src/ds/Bitmap.h                                                            51                17    66.67%          15                 4    73.33%          74                22    70.27%          16                 8    50.00%
js/src/ds/Fifo.h                                                              54                33    38.89%          21                11    47.62%          87                61    29.89%          14                12    14.29%
js/src/ds/IdValuePair.h                                                        4                 4     0.00%           4                 4     0.00%           7                 7     0.00%           0                 0         -
js/src/ds/InlineTable.h                                                      210                 4    98.10%          47                 0   100.00%         201                 6    97.01%          54                 5    90.74%
js/src/ds/LifoAlloc.cpp                                                      207                67    67.63%          16                 0   100.00%         220                33    85.00%          62                18    70.97%
js/src/ds/LifoAlloc.h                                                        333               103    69.07%         103                24    76.70%         418               109    73.92%          92                37    59.78%
js/src/ds/MemoryProtectionExceptionHandler.cpp                               125               104    16.80%          14                10    28.57%          92                67    27.17%          38                35     7.89%
js/src/ds/Nestable.h                                                          29                 2    93.10%           6                 0   100.00%          26                 2    92.31%          18                 4    77.78%
js/src/ds/OrderedHashTable.h                                                 309               250    19.09%         118                98    16.95%         481               405    15.80%         102                90    11.76%
js/src/ds/PriorityQueue.h                                                     32                 1    96.88%           8                 0   100.00%          56                 2    96.43%          18                 1    94.44%
js/src/ds/Sort.h                                                              70                70     0.00%           3                 3     0.00%          89                89     0.00%          40                40     0.00%
js/src/ds/SplayTree.h                                                        124                20    83.87%          13                 1    92.31%         159                 9    94.34%          50                 5    90.00%
js/src/ds/TraceableFifo.h                                                     17                 9    47.06%          11                 5    54.55%          20                11    45.00%           4                 2    50.00%
js/src/dtoa.c                                                                861               285    66.90%          19                 0   100.00%         934               235    74.84%         432               180    58.33%
js/src/editline/editline.c                                                   618               618     0.00%          67                67     0.00%         796               796     0.00%         406               406     0.00%
js/src/editline/sysunix.c                                                      9                 9     0.00%           2                 2     0.00%          27                27     0.00%           4                 4     0.00%
js/src/frontend/AbstractScopePtr.cpp                                          23                15    34.78%           5                 3    40.00%          27                17    37.04%           6                 4    33.33%
js/src/frontend/AbstractScopePtr.h                                             8                 4    50.00%           6                 2    66.67%          16                 6    62.50%           4                 4     0.00%
js/src/frontend/AsyncEmitter.cpp                                              88                41    53.41%           8                 2    75.00%         102                60    41.18%          42                26    38.10%
js/src/frontend/AsyncEmitter.h                                                 1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
js/src/frontend/BytecodeCompilation.h                                          5                 0   100.00%           1                 0   100.00%           4                 0   100.00%           6                 2    66.67%
js/src/frontend/BytecodeCompiler.cpp                                         498               271    45.58%          61                28    54.10%         790               439    44.43%         212               138    34.91%
js/src/frontend/BytecodeControlStructures.cpp                                 49                10    79.59%           9                 1    88.89%          59                17    71.19%          20                 9    55.00%
js/src/frontend/BytecodeControlStructures.h                                   19                 4    78.95%          14                 3    78.57%          26                 5    80.77%           4                 3    25.00%
js/src/frontend/BytecodeEmitter.cpp                                         6990              3463    50.46%         281                54    80.78%        8109              4376    46.04%        4554              2516    44.75%
js/src/frontend/BytecodeEmitter.h                                             58                 7    87.93%          28                 5    82.14%          89                20    77.53%          16                 3    81.25%
js/src/frontend/BytecodeOffset.h                                              51                14    72.55%          24                 8    66.67%          83                38    54.22%           0                 0         -
js/src/frontend/BytecodeSection.cpp                                           71                 8    88.73%          14                 1    92.86%         124                19    84.68%          36                 7    80.56%
js/src/frontend/BytecodeSection.h                                             85                18    78.82%          56                10    82.14%         143                31    78.32%          22                 8    63.64%
js/src/frontend/CForEmitter.cpp                                               85                14    83.53%           6                 0   100.00%          85                24    71.76%          42                16    61.90%
js/src/frontend/CallOrNewEmitter.cpp                                         214               120    43.93%          17                 8    52.94%         229               128    44.10%         102                57    44.12%
js/src/frontend/CallOrNewEmitter.h                                            23                 2    91.30%           7                 2    71.43%          21                 6    71.43%          24                 9    62.50%
js/src/frontend/CompilationStencil.h                                         375               164    56.27%         169                65    61.54%         685               307    55.18%          66                43    34.85%
js/src/frontend/DefaultEmitter.cpp                                            30                 7    76.67%           3                 0   100.00%          32                14    56.25%          14                 7    50.00%
js/src/frontend/DoWhileEmitter.cpp                                            28                 5    82.14%           4                 0   100.00%          30                10    66.67%          10                 5    50.00%
js/src/frontend/EitherParser.h                                                18                13    27.78%          18                13    27.78%          52                39    25.00%           0                 0         -
js/src/frontend/ElemOpEmitter.cpp                                            178                52    70.79%           9                 1    88.89%         145                58    60.00%          90                43    52.22%
js/src/frontend/ElemOpEmitter.h                                               18                 1    94.44%          10                 1    90.00%          22                 1    95.45%          16                 4    75.00%
js/src/frontend/EmitterScope.cpp                                             593               274    53.79%          34                 7    79.41%         738               371    49.73%         354               197    44.35%
js/src/frontend/EmitterScope.h                                                13                 1    92.31%           7                 0   100.00%          20                 1    95.00%           2                 1    50.00%
js/src/frontend/ErrorReporter.h                                               31                17    45.16%          19                11    42.11%         159               108    32.08%           8                 5    37.50%
js/src/frontend/ExpressionStatementEmitter.cpp                                21                 3    85.71%           3                 0   100.00%          17                 4    76.47%           6                 3    50.00%
js/src/frontend/FoldConstants.cpp                                            935               472    49.52%          59                 6    89.83%        1078               525    51.30%         820               424    48.29%
js/src/frontend/FoldConstants.h                                                1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
js/src/frontend/ForInEmitter.cpp                                              72                24    66.67%           5                 0   100.00%          70                32    54.29%          28                17    39.29%
js/src/frontend/ForOfEmitter.cpp                                              98                21    78.57%           5                 0   100.00%         102                40    60.78%          44                21    52.27%
js/src/frontend/ForOfLoopControl.cpp                                         103                33    67.96%           6                 0   100.00%         127                60    52.76%          62                32    48.39%
js/src/frontend/ForOfLoopControl.h                                             1                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
js/src/frontend/FullParseHandler.h                                           484               122    74.79%         166                41    75.30%         789               234    70.34%         176                82    53.41%
js/src/frontend/FunctionEmitter.cpp                                          459               138    69.93%          31                 7    77.42%         483               205    57.56%         228               106    53.51%
js/src/frontend/FunctionEmitter.h                                              1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
js/src/frontend/IfEmitter.cpp                                                144                15    89.58%          19                 0   100.00%         143                30    79.02%          52                16    69.23%
js/src/frontend/JumpList.cpp                                                  19                 1    94.74%           2                 0   100.00%          27                 2    92.59%           6                 1    83.33%
js/src/frontend/JumpList.h                                                     1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
js/src/frontend/LabelEmitter.cpp                                              11                11     0.00%           2                 2     0.00%          12                12     0.00%           2                 2     0.00%
js/src/frontend/LabelEmitter.h                                                 1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
js/src/frontend/LexicalScopeEmitter.cpp                                       25                 2    92.00%           4                 0   100.00%          27                 4    85.19%           6                 2    66.67%
js/src/frontend/LexicalScopeEmitter.h                                          1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
js/src/frontend/ModuleSharedContext.h                                          4                 4     0.00%           1                 1     0.00%           4                 4     0.00%           0                 0         -
js/src/frontend/NameAnalysisTypes.h                                          120                35    70.83%          42                13    69.05%         156                53    66.03%          38                 8    78.95%
js/src/frontend/NameCollections.h                                            110                 2    98.18%          42                 0   100.00%         187                 4    97.86%          20                 5    75.00%
js/src/frontend/NameFunctions.cpp                                            203                49    75.86%          18                 6    66.67%         252                83    67.06%         154                61    60.39%
js/src/frontend/NameOpEmitter.cpp                                            346               151    56.36%           6                 0   100.00%         342               149    56.43%         254               106    58.27%
js/src/frontend/NameOpEmitter.h                                               18                 2    88.89%          10                 2    80.00%          22                 4    81.82%          16                 0   100.00%
js/src/frontend/ObjLiteral.cpp                                               180                87    51.67%           9                 0   100.00%         217                65    70.05%          74                35    52.70%
js/src/frontend/ObjLiteral.h                                                 264                67    74.62%          82                23    71.95%         347               107    69.16%          68                36    47.06%
js/src/frontend/ObjectEmitter.cpp                                            526               277    47.34%          42                12    71.43%         497               264    46.88%         184               123    33.15%
js/src/frontend/OptionalEmitter.cpp                                           68                68     0.00%           4                 4     0.00%          69                69     0.00%          32                32     0.00%
js/src/frontend/ParseContext-inl.h                                            57                25    56.14%          13                 2    84.62%          87                39    55.17%          26                16    38.46%
js/src/frontend/ParseContext.cpp                                             371               154    58.49%          29                 6    79.31%         494               220    55.47%         258               149    42.25%
js/src/frontend/ParseContext.h                                               166                12    92.77%          62                 7    88.71%         199                21    89.45%          74                20    72.97%
js/src/frontend/ParseNode.cpp                                                 30                 7    76.67%           5                 2    60.00%          43                13    69.77%          22                 7    68.18%
js/src/frontend/ParseNode.h                                                  729               200    72.57%         283                94    66.78%         831               279    66.43%         152                55    63.82%
js/src/frontend/ParseNodeVerify.h                                              2                 1    50.00%           2                 1    50.00%           6                 3    50.00%           0                 0         -
js/src/frontend/ParseNodeVisitor.h                                          1639               563    65.65%           6                 0   100.00%          40                18    55.00%         648               111    82.87%
js/src/frontend/Parser.cpp                                                  6716              3477    48.23%         288                96    66.67%        8476              4583    45.93%        4208              2389    43.23%
js/src/frontend/Parser.h                                                      72                22    69.44%          55                19    65.45%         161                49    69.57%          14                 6    57.14%
js/src/frontend/ParserAtom.cpp                                              4160               847    79.64%          48                13    72.92%         798               372    53.38%        1500               762    49.20%
js/src/frontend/ParserAtom.h                                                 234                30    87.18%          88                20    77.27%         320                87    72.81%          48                10    79.17%
js/src/frontend/PrivateOpEmitter.cpp                                         194               194     0.00%          11                11     0.00%         199               199     0.00%         112               112     0.00%
js/src/frontend/PrivateOpEmitter.h                                            18                18     0.00%          10                10     0.00%          24                24     0.00%          16                16     0.00%
js/src/frontend/PropOpEmitter.cpp                                            181               100    44.75%           9                 2    77.78%         143                89    37.76%          92                67    27.17%
js/src/frontend/PropOpEmitter.h                                               18                 4    77.78%          10                 2    80.00%          22                 4    81.82%          16                10    37.50%
js/src/frontend/ScopeIndex.h                                                   2                 0   100.00%           2                 0   100.00%           2                 0   100.00%           0                 0         -
js/src/frontend/ScriptIndex.h                                                  4                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
js/src/frontend/SharedContext-inl.h                                            1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
js/src/frontend/SharedContext.cpp                                            140                25    82.14%          27                 3    88.89%         244                46    81.15%          60                20    66.67%
js/src/frontend/SharedContext.h                                              218                39    82.11%         106                25    76.42%         256                55    78.52%         100                26    74.00%
js/src/frontend/SourceNotes.h                                                 99                12    87.88%          33                 3    90.91%         159                22    86.16%          32                 9    71.88%
js/src/frontend/Stencil.cpp                                                 1705               944    44.63%         158                79    50.00%        2552              1493    41.50%         920               560    39.13%
js/src/frontend/Stencil.h                                                    157                78    50.32%          81                41    49.38%         232               139    40.09%           6                 6     0.00%
js/src/frontend/StencilXdr.cpp                                              1312              1310     0.15%          57                56     1.75%        1034              1030     0.39%         446               445     0.22%
js/src/frontend/StencilXdr.h                                                  15                15     0.00%           3                 3     0.00%          12                12     0.00%           0                 0         -
js/src/frontend/SwitchEmitter.cpp                                            223                42    81.17%          18                 1    94.44%         276                79    71.38%          88                38    56.82%
js/src/frontend/SwitchEmitter.h                                               12                 0   100.00%           6                 0   100.00%          12                 0   100.00%           0                 0         -
js/src/frontend/SyntaxParseHandler.h                                         256                75    70.70%         154                48    68.83%         454               152    66.52%          76                28    63.16%
js/src/frontend/TDZCheckCache.cpp                                             34                 4    88.24%           4                 0   100.00%          45                10    77.78%          22                 5    77.27%
js/src/frontend/TaggedParserAtomIndexHasher.h                                  4                 0   100.00%           4                 0   100.00%          12                 0   100.00%           0                 0         -
js/src/frontend/Token.h                                                       55                 7    87.27%          19                 7    63.16%          60                13    78.33%           0                 0         -
js/src/frontend/TokenKind.h                                                   43                 8    81.40%          13                 4    69.23%          49                12    75.51%          48                17    64.58%
js/src/frontend/TokenStream.cpp                                             3969              2467    37.84%         113                59    47.79%        2481              1387    44.10%        1942              1033    46.81%
js/src/frontend/TokenStream.h                                                628               264    57.96%         168                59    64.88%         830               328    60.48%         150                80    46.67%
js/src/frontend/TryEmitter.cpp                                               209                37    82.30%          10                 0   100.00%         210                72    65.71%         118                39    66.95%
js/src/frontend/TryEmitter.h                                                   7                 0   100.00%           3                 0   100.00%           9                 0   100.00%           8                 0   100.00%
js/src/frontend/TypedIndex.h                                                   3                 0   100.00%           3                 0   100.00%           3                 0   100.00%           0                 0         -
js/src/frontend/UsedNameTracker.h                                             34                 4    88.24%          14                 4    71.43%          47                 4    91.49%          14                 0   100.00%
js/src/frontend/WhileEmitter.cpp                                              33                10    69.70%           4                 0   100.00%          38                15    60.53%          14                 9    35.71%
js/src/gc/AllocKind.h                                                        190                57    70.00%          13                 9    30.77%          82                45    45.12%           8                 8     0.00%
js/src/gc/Allocator.cpp                                                      454               155    65.86%          37                 6    83.78%         513               182    64.52%         174               101    41.95%
js/src/gc/Allocator.h                                                          2                 0   100.00%           2                 0   100.00%          13                 0   100.00%           0                 0         -
js/src/gc/ArenaList-inl.h                                                    107                 9    91.59%          42                 6    85.71%         215                37    82.79%          34                 3    91.18%
js/src/gc/ArenaList.h                                                         15                 4    73.33%          15                 4    73.33%          30                 8    73.33%           0                 0         -
